actorId,neighborId,sim,commonNeighbors
nm3699960,nm9175942,1.0,3
nm3699960,nm2242337,0.9999,3
nm3699960,nm0157805,0.9969,0
nm3699960,nm8065943,0.9968,0
nm3699960,nm7691231,0.9968,0
nm3699960,nm0214860,0.9967,0
nm3699960,nm10510557,0.9967,0
nm3699960,nm2925304,0.9967,0
nm0158378,nm2384460,1.0,0
nm0158378,nm0155642,1.0,0
nm0158378,nm0482656,1.0,0
nm0158378,nm10501867,1.0,0
nm0158378,nm1067551,1.0,0
nm0158378,nm3370295,1.0,0
nm0158378,nm4538120,1.0,0
nm0158378,nm4763789,1.0,1
nm0158378,nm4907734,1.0,1
nm0158378,nm2355740,1.0,1
nm0158414,nm0482970,1.0,0
nm0158414,nm2849785,1.0,0
nm0158414,nm6619660,1.0,0
nm0158414,nm4788761,1.0,0
nm0158414,nm0492352,1.0,0
nm0158414,nm0490513,1.0,0
nm0158414,nm6301747,1.0,0
nm0158414,nm11511039,1.0,0
nm0158414,nm0482695,1.0,0
nm0158414,nm0156955,1.0,0
nm0767986,nm4454642,1.0,0
nm0767986,nm3370295,1.0,0
nm0767986,nm2346095,1.0,0
nm0767986,nm2356251,1.0,0
nm0767986,nm1375686,1.0,0
nm0767986,nm6619660,1.0,0
nm0767986,nm7094216,1.0,4
nm0767986,nm0387363,1.0,0
nm0767986,nm0000329,1.0,1
nm0767986,nm0005033,1.0,0
nm3904809,nm0415777,1.0,1
nm3904809,nm5769726,1.0,4
nm3904809,nm10732415,1.0,0
nm3904809,nm2432662,1.0,0
nm3904809,nm3138181,1.0,0
nm3904809,nm0158414,1.0,4
nm3904809,nm0304065,1.0,0
nm3904809,nm0767986,1.0,4
nm3904809,nm1252241,1.0,0
nm3904809,nm1649780,1.0,0
nm0158605,nm0151071,1.0,7
nm0158605,nm2492282,1.0,7
nm0158605,nm7535389,1.0,7
nm0158605,nm0151009,1.0,7
nm0158605,nm1300136,1.0,7
nm0158605,nm7897290,1.0,7
nm0158605,nm0950475,1.0,7
nm0158605,nm10290898,1.0,7
nm0158605,nm0116670,0.9949,0
nm0158605,nm0921632,0.9949,0
nm10290898,nm0950475,1.0,7
nm10290898,nm2492282,1.0,7
nm10290898,nm7897290,1.0,7
nm10290898,nm0151009,1.0,7
nm10290898,nm7535389,1.0,7
nm10290898,nm0158605,1.0,7
nm10290898,nm0151071,1.0,7
nm10290898,nm1300136,1.0,7
nm10290898,nm0116670,0.9949,0
nm10290898,nm0921632,0.9949,0
nm2492282,nm7535389,1.0,7
nm2492282,nm7897290,1.0,7
nm2492282,nm0950475,1.0,7
nm2492282,nm0158605,1.0,7
nm2492282,nm10290898,1.0,7
nm2492282,nm0151071,1.0,7
nm2492282,nm0151009,1.0,7
nm2492282,nm1300136,1.0,7
nm2492282,nm0116670,0.9949,0
nm2492282,nm0921632,0.9949,0
nm7535389,nm2492282,1.0,7
nm7535389,nm0158605,1.0,7
nm7535389,nm0950475,1.0,7
nm7535389,nm7897290,1.0,7
nm7535389,nm0151071,1.0,7
nm7535389,nm10290898,1.0,7
nm7535389,nm0151009,1.0,7
nm7535389,nm1300136,1.0,7
nm7535389,nm0116670,0.9949,0
nm7535389,nm0921632,0.9949,0
nm0158920,nm0880805,1.0,4
nm0158920,nm7809825,1.0,4
nm0158920,nm0955544,1.0,4
nm0158920,nm0030278,1.0,4
nm0158920,nm0707548,1.0,4
nm0158920,nm0950989,0.9999,1
nm0158920,nm0577741,0.9999,1
nm0158920,nm0544010,0.9999,1
nm0158920,nm0019741,0.9999,1
nm0158920,nm1850901,0.601,0
nm0304065,nm10704645,1.0,0
nm0304065,nm0482695,1.0,1
nm0304065,nm4454642,1.0,0
nm0304065,nm1507882,1.0,0
nm0304065,nm0139568,1.0,0
nm0304065,nm0786187,1.0,7
nm0304065,nm6602298,1.0,0
nm0304065,nm2203315,1.0,0
nm0304065,nm11101448,1.0,0
nm0304065,nm3841713,1.0,0
nm10395997,nm9320393,1.0,5
nm10395997,nm0159040,1.0,5
nm10395997,nm0069994,1.0,5
nm10395997,nm10395998,1.0,5
nm10395997,nm10395999,1.0,5
nm10395997,nm9445747,1.0,5
nm10395997,nm11127058,0.9959,0
nm10395997,nm8536897,0.9959,0
nm10395997,nm3457543,0.9959,0
nm10395997,nm0000936,0.9959,0
nm9320393,nm10395997,1.0,5
nm9320393,nm0159040,1.0,5
nm9320393,nm10395999,1.0,5
nm9320393,nm9445747,1.0,5
nm9320393,nm0069994,1.0,5
nm9320393,nm10395998,1.0,5
nm9320393,nm11127058,0.9959,0
nm9320393,nm8536897,0.9959,0
nm9320393,nm3457543,0.9959,0
nm9320393,nm0000936,0.9959,0
nm0159159,nm3243068,1.0,1
nm0159159,nm5712019,1.0,0
nm0159159,nm10406540,1.0,0
nm0159159,nm8906536,1.0,0
nm0159159,nm7640304,1.0,0
nm0159159,nm1371858,1.0,0
nm0159159,nm4349094,1.0,5
nm0159159,nm0223560,1.0,5
nm0159159,nm9154859,1.0,5
nm0159159,nm1372094,1.0,0
nm0159337,nm2523074,1.0,3
nm0159337,nm3858576,1.0,3
nm0159337,nm7825235,0.9999,3
nm0159337,nm6784658,0.9997,3
nm0159337,nm10433420,0.9993,1
nm0159337,nm2621861,0.9992,1
nm0159337,nm0014141,0.9985,1
nm0159337,nm1871112,0.9985,1
nm0159337,nm7393874,0.9985,1
nm0159337,nm4949417,0.9984,0
nm2523074,nm0159337,1.0,3
nm2523074,nm3858576,1.0,3
nm2523074,nm7825235,0.9999,3
nm2523074,nm6784658,0.9997,3
nm2523074,nm10433420,0.9994,1
nm2523074,nm2621861,0.9992,1
nm2523074,nm0014141,0.9985,1
nm2523074,nm1871112,0.9984,1
nm2523074,nm7393874,0.9984,1
nm2523074,nm4949417,0.9983,0
nm0159419,nm0284842,0.9998,3
nm0159419,nm5056119,0.9996,3
nm0159419,nm3242110,0.9996,3
nm0159419,nm3067755,0.9979,3
nm0159419,nm0541507,0.993,1
nm0159419,nm0000620,0.988,0
nm0159419,nm0113508,0.9877,0
nm0159419,nm0710969,0.9876,0
nm0159419,nm0851060,0.9859,0
nm0159419,nm0142790,0.9859,0
nm0284842,nm3242110,0.9998,3
nm0284842,nm0159419,0.9998,3
nm0284842,nm5056119,0.9997,3
nm0284842,nm3067755,0.9985,3
nm0284842,nm0541507,0.9942,1
nm0284842,nm0000620,0.9895,0
nm0284842,nm0113508,0.9893,0
nm0284842,nm0710969,0.989,0
nm0284842,nm2254074,0.987,0
nm0284842,nm14078127,0.9864,0
nm3242110,nm0284842,0.9998,3
nm3242110,nm0159419,0.9996,3
nm3242110,nm5056119,0.9996,3
nm3242110,nm3067755,0.9993,3
nm3242110,nm0541507,0.9958,1
nm3242110,nm0000620,0.9917,0
nm3242110,nm0113508,0.9914,0
nm3242110,nm0710969,0.9913,0
nm3242110,nm2254074,0.9894,0
nm3242110,nm4448535,0.9889,0
nm5056119,nm0284842,0.9997,3
nm5056119,nm0159419,0.9996,3
nm5056119,nm3242110,0.9996,3
nm5056119,nm3067755,0.9981,3
nm5056119,nm0541507,0.9935,1
nm5056119,nm0000620,0.9887,0
nm5056119,nm0113508,0.9884,0
nm5056119,nm0710969,0.9884,0
nm5056119,nm2254074,0.9859,0
nm5056119,nm4448535,0.9854,0
nm0159537,nm0438496,0.9998,4
nm0159537,nm1166509,0.9996,4
nm0159537,nm4414400,0.9995,4
nm0159537,nm0788903,0.9957,4
nm0159537,nm3348178,0.9926,1
nm0159537,nm0222150,0.9896,0
nm0159537,nm5644335,0.9863,0
nm0159537,nm4949471,0.9841,4
nm0159537,nm3810471,0.9837,0
nm0159537,nm2286188,0.9811,2
nm0438496,nm1166509,0.9999,4
nm0438496,nm0159537,0.9998,4
nm0438496,nm4414400,0.9994,4
nm0438496,nm0788903,0.9961,4
nm0438496,nm3348178,0.9932,1
nm0438496,nm0222150,0.9888,0
nm0438496,nm4949471,0.9857,4
nm0438496,nm5644335,0.9855,0
nm0438496,nm2286188,0.9829,2
nm0438496,nm3810471,0.9827,0
nm1166509,nm0438496,0.9999,4
nm1166509,nm0159537,0.9996,4
nm1166509,nm4414400,0.9992,4
nm1166509,nm0788903,0.9966,4
nm1166509,nm3348178,0.9939,1
nm1166509,nm0222150,0.9898,0
nm1166509,nm5644335,0.9864,0
nm1166509,nm4949471,0.9853,4
nm1166509,nm3810471,0.9839,0
nm1166509,nm2286188,0.9827,2
nm4414400,nm0159537,0.9995,4
nm4414400,nm0438496,0.9994,4
nm4414400,nm1166509,0.9992,4
nm4414400,nm0788903,0.9932,4
nm4414400,nm3348178,0.9892,1
nm4414400,nm4949471,0.9888,4
nm4414400,nm2286188,0.986,2
nm4414400,nm0222150,0.9852,0
nm4414400,nm5644335,0.9809,0
nm4414400,nm3810471,0.978,0
nm0159867,nm0005013,1.0,8
nm0159867,nm0117369,1.0,8
nm0159867,nm0387133,1.0,8
nm0159867,nm0421690,1.0,8
nm0159867,nm0692996,1.0,8
nm0159867,nm1272418,1.0,8
nm0159867,nm0605186,1.0,8
nm0159867,nm1065319,1.0,8
nm0159867,nm2746065,1.0,8
nm0159867,nm0001816,0.9962,0
nm0692996,nm1272418,1.0,8
nm0692996,nm0387133,1.0,8
nm0692996,nm0117369,1.0,8
nm0692996,nm0159867,1.0,8
nm0692996,nm0005013,1.0,8
nm0692996,nm0421690,1.0,8
nm0692996,nm1065319,1.0,8
nm0692996,nm0605186,1.0,8
nm0692996,nm2746065,1.0,8
nm0692996,nm0001816,0.9962,0
nm0160400,nm11282330,1.0,4
nm0160400,nm3768173,1.0,4
nm0160400,nm1282623,1.0,4
nm0160400,nm1723159,1.0,4
nm0160400,nm5766822,1.0,4
nm0160400,nm0003482,0.9966,0
nm0160400,nm0589141,0.9966,0
nm0160400,nm0440286,0.9966,0
nm0160400,nm0319696,0.9966,0
nm0160400,nm0372023,0.9966,0
nm11282330,nm0160400,1.0,4
nm11282330,nm1282623,1.0,4
nm11282330,nm3768173,1.0,4
nm11282330,nm1723159,1.0,4
nm11282330,nm5766822,1.0,4
nm11282330,nm0003482,0.9966,0
nm11282330,nm0589141,0.9966,0
nm11282330,nm0440286,0.9966,0
nm11282330,nm0319696,0.9966,0
nm11282330,nm0372023,0.9966,0
nm1282623,nm11282330,1.0,4
nm1282623,nm0160400,1.0,4
nm1282623,nm1723159,1.0,4
nm1282623,nm5766822,1.0,4
nm1282623,nm3768173,1.0,4
nm1282623,nm0003482,0.9966,0
nm1282623,nm0589141,0.9966,0
nm1282623,nm0440286,0.9966,0
nm1282623,nm0319696,0.9966,0
nm1282623,nm0372023,0.9966,0
nm1723159,nm11282330,1.0,4
nm1723159,nm0160400,1.0,4
nm1723159,nm1282623,1.0,4
nm1723159,nm3768173,1.0,4
nm1723159,nm5766822,1.0,4
nm1723159,nm0003482,0.9966,0
nm1723159,nm0589141,0.9966,0
nm1723159,nm0440286,0.9966,0
nm1723159,nm0319696,0.9966,0
nm1723159,nm0372023,0.9966,0
nm3768173,nm0160400,1.0,4
nm3768173,nm11282330,1.0,4
nm3768173,nm1723159,1.0,4
nm3768173,nm1282623,1.0,4
nm3768173,nm5766822,1.0,4
nm3768173,nm0003482,0.9966,0
nm3768173,nm0589141,0.9966,0
nm3768173,nm0440286,0.9966,0
nm3768173,nm0319696,0.9966,0
nm3768173,nm0372023,0.9966,0
nm5766822,nm1723159,1.0,4
nm5766822,nm1282623,1.0,4
nm5766822,nm11282330,1.0,4
nm5766822,nm0160400,1.0,4
nm5766822,nm3768173,1.0,4
nm5766822,nm0003482,0.9966,0
nm5766822,nm0589141,0.9966,0
nm5766822,nm0440286,0.9966,0
nm5766822,nm0372023,0.9966,0
nm5766822,nm0319696,0.9966,0
nm0161122,nm4389614,0.9998,4
nm0161122,nm10464505,0.9997,4
nm0161122,nm0095465,0.9995,4
nm0161122,nm10543180,0.9995,4
nm0161122,nm10464506,0.9992,4
nm0161122,nm6224176,0.996,0
nm0161122,nm10319175,0.9959,0
nm0161122,nm10319163,0.9959,0
nm0161122,nm10319156,0.9958,0
nm0161122,nm0024869,0.9957,0
nm0161133,nm8713021,1.0,1
nm0161133,nm9241185,1.0,1
nm0161133,nm1440098,0.9965,0
nm0161133,nm0214343,0.9965,0
nm0161133,nm1078628,0.9965,0
nm0161133,nm5439251,0.9964,0
nm0161133,nm6686759,0.9964,0
nm0161133,nm9322895,0.9963,0
nm0161133,nm0241291,0.9961,0
nm0161133,nm0451387,0.9961,0
nm9241185,nm8713021,1.0,1
nm9241185,nm0161133,1.0,1
nm9241185,nm1440098,0.9965,0
nm9241185,nm0214343,0.9965,0
nm9241185,nm1078628,0.9965,0
nm9241185,nm5439251,0.9964,0
nm9241185,nm6686759,0.9964,0
nm9241185,nm9322895,0.9963,0
nm9241185,nm0241291,0.996,0
nm9241185,nm0451387,0.996,0
nm0161149,nm4274135,0.9976,0
nm0161149,nm0244756,0.9943,0
nm0161149,nm9085254,0.9936,0
nm0161149,nm9956418,0.9935,0
nm0161149,nm10350257,0.9934,0
nm0161149,nm10056740,0.9926,0
nm0161149,nm0155978,0.9922,0
nm0161149,nm0120648,0.9921,0
nm0161149,nm10333630,0.9919,0
nm0161149,nm10365512,0.9918,0
nm4274135,nm0161149,0.9976,0
nm4274135,nm10056740,0.9951,0
nm4274135,nm0244756,0.9948,0
nm4274135,nm0120648,0.994,0
nm4274135,nm9085254,0.9936,0
nm4274135,nm10350257,0.9936,0
nm4274135,nm9956418,0.9935,0
nm4274135,nm9680894,0.9929,0
nm4274135,nm10333630,0.9928,0
nm4274135,nm10365512,0.9926,0
nm0161198,nm6518721,1.0,1
nm0161198,nm7467125,1.0,1
nm0161198,nm2336481,0.9966,0
nm0161198,nm3485889,0.9965,0
nm0161198,nm5534709,0.9965,0
nm0161198,nm9992117,0.9965,0
nm0161198,nm0217100,0.9965,0
nm0161198,nm0101880,0.9965,0
nm0161198,nm1354843,0.9964,0
nm0161198,nm0001763,0.9964,0
nm6518721,nm0161198,1.0,1
nm6518721,nm7467125,1.0,1
nm6518721,nm5534709,0.9966,0
nm6518721,nm2336481,0.9966,0
nm6518721,nm0217100,0.9966,0
nm6518721,nm9992117,0.9966,0
nm6518721,nm3485889,0.9965,0
nm6518721,nm1354843,0.9965,0
nm6518721,nm0101880,0.9965,0
nm6518721,nm0001763,0.9964,0
nm7467125,nm6518721,1.0,1
nm7467125,nm0161198,1.0,1
nm7467125,nm0217100,0.9966,0
nm7467125,nm5534709,0.9966,0
nm7467125,nm9992117,0.9966,0
nm7467125,nm1354843,0.9966,0
nm7467125,nm2336481,0.9965,0
nm7467125,nm3485889,0.9965,0
nm7467125,nm0001763,0.9965,0
nm7467125,nm0101880,0.9965,0
nm0161524,nm10013114,0.9979,3
nm0161524,nm11419330,0.997,3
nm0161524,nm1113851,0.9949,3
nm0161524,nm0019271,0.9925,3
nm0161524,nm7273876,0.9749,0
nm0161524,nm10400620,0.9749,0
nm0161524,nm10456939,0.9746,0
nm0161524,nm10400629,0.9731,0
nm0161524,nm10367779,0.9708,0
nm0161524,nm1121917,0.9708,0
nm10013114,nm0161524,0.9979,3
nm10013114,nm11419330,0.9901,3
nm10013114,nm1113851,0.9865,3
nm10013114,nm0019271,0.9828,3
nm10013114,nm10400620,0.9727,0
nm10013114,nm7273876,0.9724,0
nm10013114,nm10456939,0.9714,0
nm10013114,nm10400629,0.9668,0
nm10013114,nm10367779,0.966,0
nm10013114,nm1121917,0.9657,0
nm1113851,nm0019271,0.9997,3
nm1113851,nm11419330,0.9997,3
nm1113851,nm0161524,0.9949,3
nm1113851,nm10013114,0.9865,3
nm1113851,nm0051224,0.9763,0
nm1113851,nm10400629,0.9755,0
nm1113851,nm3238544,0.9723,0
nm1113851,nm10456939,0.9722,0
nm1113851,nm5553272,0.9722,0
nm1113851,nm4321429,0.9721,0
nm11075323,nm3359104,0.9926,3
nm11075323,nm0161607,0.9846,3
nm11075323,nm3271373,0.9629,3
nm11075323,nm16445505,0.9324,1
nm11075323,nm3640154,0.9317,3
nm11075323,nm0297956,0.9213,0
nm11075323,nm16445506,0.9174,1
nm11075323,nm16445504,0.9145,1
nm11075323,nm4947538,0.914,0
nm11075323,nm3861581,0.9087,0
nm16445504,nm16445506,0.9999,3
nm16445504,nm16445505,0.9987,3
nm16445504,nm0474492,0.9976,2
nm16445504,nm1617964,0.9972,2
nm16445504,nm1466093,0.9971,2
nm16445504,nm1220531,0.9951,3
nm16445504,nm0115711,0.9879,0
nm16445504,nm1411679,0.987,0
nm16445504,nm0645822,0.986,0
nm16445504,nm1268200,0.9724,1
nm16445505,nm16445506,0.9989,3
nm16445505,nm16445504,0.9987,3
nm16445505,nm0474492,0.9931,2
nm16445505,nm1617964,0.992,2
nm16445505,nm1466093,0.9918,2
nm16445505,nm1220531,0.9888,3
nm16445505,nm0161607,0.98,3
nm16445505,nm0115711,0.9787,0
nm16445505,nm1411679,0.9775,0
nm16445505,nm0645822,0.9766,0
nm16445506,nm16445504,0.9999,3
nm16445506,nm16445505,0.9989,3
nm16445506,nm0474492,0.9972,2
nm16445506,nm1617964,0.9965,2
nm16445506,nm1466093,0.9965,2
nm16445506,nm1220531,0.9946,3
nm16445506,nm0115711,0.9867,0
nm16445506,nm1411679,0.9857,0
nm16445506,nm0645822,0.9846,0
nm16445506,nm0161607,0.972,3
nm0276724,nm0161655,0.9999,7
nm0276724,nm2148811,0.9999,7
nm0276724,nm0119234,0.9997,7
nm0276724,nm8311520,0.9997,7
nm0276724,nm3002988,0.9995,7
nm0276724,nm6172403,0.9995,7
nm0276724,nm0161974,0.9995,7
nm0276724,nm10308230,0.9995,7
nm0276724,nm3381677,0.9959,0
nm0276724,nm0420156,0.9958,0
nm10308230,nm0161974,1.0,7
nm10308230,nm6172403,1.0,7
nm10308230,nm3002988,1.0,7
nm10308230,nm8311520,1.0,7
nm10308230,nm0119234,1.0,7
nm10308230,nm2148811,0.9999,7
nm10308230,nm0161655,0.9999,7
nm10308230,nm0276724,0.9995,7
nm10308230,nm3381677,0.9962,0
nm10308230,nm0166359,0.9962,0
nm6172403,nm0161974,1.0,7
nm6172403,nm3002988,1.0,7
nm6172403,nm10308230,1.0,7
nm6172403,nm8311520,1.0,7
nm6172403,nm0119234,1.0,7
nm6172403,nm2148811,0.9999,7
nm6172403,nm0161655,0.9999,7
nm6172403,nm0276724,0.9995,7
nm6172403,nm3381677,0.9962,0
nm6172403,nm0420156,0.9962,0
nm0161974,nm6172403,1.0,7
nm0161974,nm10308230,1.0,7
nm0161974,nm3002988,1.0,7
nm0161974,nm8311520,1.0,7
nm0161974,nm0119234,1.0,7
nm0161974,nm2148811,0.9999,7
nm0161974,nm0161655,0.9999,7
nm0161974,nm0276724,0.9995,7
nm0161974,nm3381677,0.9962,0
nm0161974,nm0420156,0.9962,0
nm2148811,nm0161655,1.0,7
nm2148811,nm0119234,1.0,7
nm2148811,nm8311520,1.0,7
nm2148811,nm3002988,0.9999,7
nm2148811,nm6172403,0.9999,7
nm2148811,nm0161974,0.9999,7
nm2148811,nm10308230,0.9999,7
nm2148811,nm0276724,0.9999,7
nm2148811,nm3381677,0.9961,0
nm2148811,nm0420156,0.9961,0
nm8311520,nm0119234,1.0,7
nm8311520,nm3002988,1.0,7
nm8311520,nm6172403,1.0,7
nm8311520,nm0161974,1.0,7
nm8311520,nm10308230,1.0,7
nm8311520,nm2148811,1.0,7
nm8311520,nm0161655,1.0,7
nm8311520,nm0276724,0.9997,7
nm8311520,nm3381677,0.9962,0
nm8311520,nm0420156,0.9962,0
nm0162072,nm9031122,1.0,4
nm0162072,nm9031127,1.0,4
nm0162072,nm10528043,1.0,4
nm0162072,nm10528045,1.0,4
nm0162072,nm10528044,1.0,4
nm0162072,nm1902776,0.9969,0
nm0162072,nm0100653,0.9969,0
nm0162072,nm3404450,0.9969,0
nm0162072,nm12083607,0.9969,0
nm0162072,nm10329578,0.9969,0
nm10528043,nm10528045,1.0,4
nm10528043,nm10528044,1.0,4
nm10528043,nm9031127,1.0,4
nm10528043,nm9031122,1.0,4
nm10528043,nm0162072,1.0,4
nm10528043,nm1902776,0.9968,0
nm10528043,nm0100653,0.9968,0
nm10528043,nm3404450,0.9968,0
nm10528043,nm12083607,0.9968,0
nm10528043,nm10329578,0.9968,0
nm10528044,nm10528045,1.0,4
nm10528044,nm10528043,1.0,4
nm10528044,nm9031127,1.0,4
nm10528044,nm9031122,1.0,4
nm10528044,nm0162072,1.0,4
nm10528044,nm1902776,0.9968,0
nm10528044,nm0100653,0.9968,0
nm10528044,nm3404450,0.9967,0
nm10528044,nm12083607,0.9967,0
nm10528044,nm10329578,0.9967,0
nm10528045,nm10528043,1.0,4
nm10528045,nm10528044,1.0,4
nm10528045,nm9031127,1.0,4
nm10528045,nm9031122,1.0,4
nm10528045,nm0162072,1.0,4
nm10528045,nm1902776,0.9968,0
nm10528045,nm0100653,0.9968,0
nm10528045,nm3404450,0.9968,0
nm10528045,nm12083607,0.9968,0
nm10528045,nm10329578,0.9967,0
nm9031122,nm9031127,1.0,4
nm9031122,nm0162072,1.0,4
nm9031122,nm10528043,1.0,4
nm9031122,nm10528045,1.0,4
nm9031122,nm10528044,1.0,4
nm9031122,nm1902776,0.9969,0
nm9031122,nm0100653,0.9969,0
nm9031122,nm3404450,0.9969,0
nm9031122,nm12083607,0.9969,0
nm9031122,nm10329578,0.9969,0
nm9031127,nm9031122,1.0,4
nm9031127,nm0162072,1.0,4
nm9031127,nm10528043,1.0,4
nm9031127,nm10528045,1.0,4
nm9031127,nm10528044,1.0,4
nm9031127,nm1902776,0.9969,0
nm9031127,nm0100653,0.9969,0
nm9031127,nm3404450,0.9969,0
nm9031127,nm12083607,0.9969,0
nm9031127,nm10329578,0.9968,0
nm0162311,nm0398713,0.9972,3
nm0162311,nm1260909,0.996,3
nm0162311,nm0223452,0.9935,3
nm0162311,nm0773533,0.9053,3
nm0162311,nm0698998,0.3726,0
nm0162311,nm0001550,0.3693,0
nm0162311,nm3100463,0.3692,0
nm0162311,nm0000874,0.3644,0
nm0162311,nm2660044,0.3638,0
nm0162311,nm0205772,0.3606,0
nm0398713,nm0223452,0.9978,3
nm0398713,nm1260909,0.9972,3
nm0398713,nm0162311,0.9972,3
nm0398713,nm0773533,0.9216,3
nm0398713,nm0698998,0.3783,0
nm0398713,nm3100463,0.3758,0
nm0398713,nm0001550,0.3758,0
nm0398713,nm2660044,0.371,0
nm0398713,nm0000874,0.3708,0
nm0398713,nm0205772,0.3668,0
nm2404908,nm4961623,1.0,1
nm2404908,nm0424819,1.0,0
nm2404908,nm1460131,1.0,0
nm2404908,nm1330495,1.0,0
nm2404908,nm0012078,1.0,4
nm2404908,nm0001314,1.0,1
nm2404908,nm0155992,1.0,0
nm2404908,nm2067953,1.0,0
nm2404908,nm0284454,1.0,0
nm2404908,nm3353199,1.0,0
nm8589893,nm0162481,1.0,4
nm8589893,nm0829032,1.0,4
nm8589893,nm1961009,1.0,1
nm8589893,nm0424819,1.0,0
nm8589893,nm1486831,1.0,1
nm8589893,nm12160436,1.0,0
nm8589893,nm12158334,1.0,1
nm8589893,nm2621030,1.0,1
nm8589893,nm0936300,1.0,0
nm8589893,nm0216117,1.0,0
nm0162502,nm13462880,1.0,2
nm0162502,nm13462877,0.9999,2
nm0162502,nm13462879,0.9999,2
nm0162502,nm8788383,0.9973,0
nm0162502,nm0000208,0.9973,0
nm0162502,nm5114966,0.9973,0
nm0162502,nm8624059,0.9973,0
nm0162502,nm0086134,0.9968,0
nm0162502,nm1041076,0.9968,0
nm0162502,nm0849983,0.9968,0
nm13462877,nm13462879,1.0,2
nm13462877,nm0162502,0.9999,2
nm13462877,nm13462880,0.9999,2
nm13462877,nm8788383,0.9973,0
nm13462877,nm8624059,0.9973,0
nm13462877,nm0000208,0.9972,0
nm13462877,nm5114966,0.9972,0
nm13462877,nm0086134,0.9968,0
nm13462877,nm0849983,0.9968,0
nm13462877,nm1463376,0.9968,0
nm13462879,nm13462877,1.0,2
nm13462879,nm0162502,0.9999,2
nm13462879,nm13462880,0.9998,2
nm13462879,nm8788383,0.9972,0
nm13462879,nm8624059,0.9972,0
nm13462879,nm0000208,0.9971,0
nm13462879,nm5114966,0.9971,0
nm13462879,nm1463376,0.9968,0
nm13462879,nm0086134,0.9968,0
nm13462879,nm0849983,0.9968,0
nm13462880,nm0162502,1.0,2
nm13462880,nm13462877,0.9999,2
nm13462880,nm13462879,0.9998,2
nm13462880,nm0000208,0.9973,0
nm13462880,nm5114966,0.9973,0
nm13462880,nm8788383,0.9973,0
nm13462880,nm8624059,0.9973,0
nm13462880,nm0086134,0.9968,0
nm13462880,nm1041076,0.9968,0
nm13462880,nm0849983,0.9967,0
nm0162737,nm10418688,1.0,6
nm0162737,nm0231864,1.0,6
nm0162737,nm0582228,1.0,6
nm0162737,nm1161041,1.0,6
nm0162737,nm2452772,1.0,6
nm0162737,nm2750217,1.0,6
nm0162737,nm0053257,1.0,6
nm0162737,nm0767758,0.9949,0
nm0162737,nm10207272,0.9949,0
nm0162737,nm0229301,0.9949,0
nm0231864,nm0582228,1.0,6
nm0231864,nm0162737,1.0,6
nm0231864,nm2452772,1.0,6
nm0231864,nm1161041,1.0,6
nm0231864,nm10418688,1.0,6
nm0231864,nm2750217,1.0,6
nm0231864,nm0053257,1.0,6
nm0231864,nm0767758,0.9949,0
nm0231864,nm10207272,0.9949,0
nm0231864,nm0229301,0.9949,0
nm10418688,nm0162737,1.0,6
nm10418688,nm0231864,1.0,6
nm10418688,nm1161041,1.0,6
nm10418688,nm0582228,1.0,6
nm10418688,nm2452772,1.0,6
nm10418688,nm2750217,1.0,6
nm10418688,nm0053257,1.0,6
nm10418688,nm10207272,0.9949,0
nm10418688,nm0767758,0.9949,0
nm10418688,nm0229301,0.9949,0
nm1161041,nm0582228,1.0,6
nm1161041,nm2452772,1.0,6
nm1161041,nm0162737,1.0,6
nm1161041,nm2750217,1.0,6
nm1161041,nm0231864,1.0,6
nm1161041,nm10418688,1.0,6
nm1161041,nm0053257,1.0,6
nm1161041,nm0767758,0.9949,0
nm1161041,nm10207272,0.9949,0
nm1161041,nm0229301,0.9949,0
nm1823114,nm1314276,1.0,0
nm1823114,nm0317561,1.0,0
nm1823114,nm0762248,1.0,0
nm1823114,nm5777955,1.0,0
nm1823114,nm0143309,1.0,0
nm1823114,nm0000423,1.0,0
nm1823114,nm2988329,1.0,0
nm1823114,nm0000420,1.0,0
nm1823114,nm0208439,1.0,0
nm1823114,nm0785842,1.0,0
nm2218544,nm3011659,1.0,1
nm2218544,nm1314276,1.0,1
nm2218544,nm1396004,1.0,3
nm2218544,nm5034016,1.0,1
nm2218544,nm5777955,1.0,1
nm2218544,nm1823114,1.0,1
nm2218544,nm0740090,1.0,1
nm2218544,nm2431340,1.0,0
nm2218544,nm0317561,1.0,0
nm2218544,nm0762248,1.0,0
nm0162945,nm0194564,0.9963,5
nm0162945,nm0757429,0.995,5
nm0162945,nm0882969,0.9932,5
nm0162945,nm10414422,0.9905,5
nm0162945,nm4286925,0.9868,5
nm0162945,nm0438578,0.8148,5
nm0162945,nm10308230,0.4049,0
nm0162945,nm6172403,0.4048,0
nm0162945,nm3002988,0.4048,0
nm0162945,nm0161974,0.4046,0
nm0194564,nm0757429,0.9991,5
nm0194564,nm0162945,0.9963,5
nm0194564,nm10414422,0.9962,5
nm0194564,nm4286925,0.9959,5
nm0194564,nm0882969,0.9958,5
nm0194564,nm0438578,0.8491,5
nm0194564,nm10308230,0.4403,0
nm0194564,nm6172403,0.4403,0
nm0194564,nm3002988,0.4403,0
nm0194564,nm8311520,0.4403,0
nm0882969,nm0194564,0.9958,5
nm0882969,nm0757429,0.9943,5
nm0882969,nm10414422,0.9941,5
nm0882969,nm0162945,0.9932,5
